"","X.1","longitude","latitude","formatted","X","origintime","magnitude","depth","magnitudetype","Region"
"186",186,167.5794525,-44.69670868,"Fiordland Community, Southland District, New Zealand",110533,"2020-06-25T14:31:05.251Z",3.644283182,5,"M","Southern"
"187",187,167.5864716,-44.99912262,"Fiordland Community, Southland District, New Zealand",80921,"2017-03-15T00:23:25.884Z",4.764268884,114.5818253,"M","Southern"
"188",188,167.5865936,-45.00509644,"Fiordland Community, Southland District, New Zealand",148880,"2021-07-18T08:36:25.875Z",4.385259116,91,"M","Southern"
"189",189,167.5865936,-45.00509644,"Fiordland Community, Southland District, New Zealand",127841,"2021-07-18T08:36:25.875Z",4.385259116,91,"M","Southern"
"190",190,167.5884247,-44.97332382,"Fiordland Community, Southland District, New Zealand",149121,"2021-07-12T01:12:43.829Z",3.88067194,106.3030014,"M","Southern"
"191",191,167.5884247,-44.97332382,"Fiordland Community, Southland District, New Zealand",128082,"2021-07-12T01:12:43.829Z",3.88067194,106.3030014,"M","Southern"
"192",192,167.5980988,-44.92744446,"Fiordland Community, Southland District, New Zealand",157762,"2021-03-09T22:31:33.138Z",3.553511591,51.74044418,"M","Southern"
"193",193,167.5980988,-44.92744446,"Fiordland Community, Southland District, New Zealand",136723,"2021-03-09T22:31:33.138Z",3.553511591,51.74044418,"M","Southern"
"194",194,167.6056824,-44.7165184,"Fiordland Community, Southland District, New Zealand",110610,"2020-06-24T22:25:14.163Z",3.607632137,5,"M","Southern"
"195",195,167.6126251,-45.00539398,"Fiordland Community, Southland District, New Zealand",86184,"2019-09-14T04:19:05.432Z",3.944811362,48.23582077,"M","Southern"
"196",196,167.6201935,-45.03013611,"Fiordland Community, Southland District, New Zealand",108522,"2020-08-02T21:40:15.122Z",3.739129539,119.1902542,"M","Southern"
"197",197,167.6230927,-44.50279617,"Southland, New Zealand",66471,"2017-09-14T05:23:38.921Z",3.928416043,2,"M","Southern"
"198",198,167.6308814,-45.27258431,"Fiordland Community, Southland District, New Zealand",66796,"2017-09-07T07:23:03.935Z",4.307816631,95.9375,"M","Southern"
"199",199,167.6404419,-44.90471649,"Fiordland Community, Southland District, New Zealand",120081,"2020-01-16T07:54:21.123Z",3.755815654,54.77639771,"M","Southern"
"200",200,167.6469574,-44.92630386,"Fiordland Community, Southland District, New Zealand",74545,"2017-05-23T03:10:29.357Z",3.864980887,55.82827759,"M","Southern"
"201",201,167.6471252,-44.58575439,"Southland, New Zealand",159528,"2021-02-27T14:41:17.428Z",3.852155385,5,"MLv","Southern"
"202",202,167.6471252,-44.58575439,"Southland, New Zealand",138489,"2021-02-27T14:41:17.428Z",3.852155385,5,"MLv","Southern"
"203",203,167.6506367,-44.76604042,"Fiordland Community, Southland District, New Zealand",46465,"2018-09-03T09:15:09.358Z",3.636190018,11.09375,"M","Southern"
"204",204,167.6726878,-45.09467329,"Fiordland Community, Southland District, New Zealand",72263,"2017-06-12T00:47:17.958Z",3.575066058,60.78125,"M","Southern"
"205",205,167.684845,-44.42625427,"Southland, New Zealand",66734,"2017-09-08T15:32:56.654Z",3.585650815,5,"M","Southern"
"206",206,167.6931152,-44.96019363,"Fiordland Community, Southland District, New Zealand",124265,"2019-10-21T18:02:12.988Z",3.77977762,52.63277054,"M","Southern"
"207",207,167.6959229,-44.90202332,"Fiordland Community, Southland District, New Zealand",17833,"2015-10-01T23:58:44.343Z",4.415779126,77.92656708,"M","Southern"
"208",208,167.7024841,-44.32275009,"Southland, New Zealand",72014,"2017-06-16T15:36:31.190Z",3.626661481,5,"M","Southern"
"209",209,167.7249908,-45.64237976,"Fiordland Community, Southland District, New Zealand",150066,"2021-06-21T05:16:59.387Z",4.595813602,11.93237209,"M","Southern"
"210",210,167.7249908,-45.64237976,"Fiordland Community, Southland District, New Zealand",129027,"2021-06-21T05:16:59.387Z",4.595813602,11.93237209,"M","Southern"
"211",211,167.7425537,-44.44936371,"Southland, New Zealand",2693,"2016-07-03T19:29:58.777Z",3.52759038,12,"M","Southern"
"212",212,167.7758484,-44.54531097,"Southland, New Zealand",85431,"2019-09-30T21:07:27.074Z",4.740233407,5,"M","Southern"
"213",213,167.7835083,-44.43654251,"Southland, New Zealand",111564,"2020-06-12T07:29:17.929Z",5.247430022,5,"M","Southern"
"214",214,167.7969513,-44.89003372,"Fiordland Community, Southland District, New Zealand",45453,"2018-09-24T13:51:14.995Z",4.086641316,63.83706284,"M","Southern"
"215",215,167.8021851,-44.55589676,"Southland, New Zealand",88046,"2019-08-12T14:14:11.919Z",3.615344592,5,"M","Southern"
"216",216,167.8044118,-44.67663518,"Fiordland Community, Southland District, New Zealand",6767,"2016-04-16T16:05:35.397Z",3.980605979,14.84375,"M","Southern"
"217",217,167.8157654,-44.5281601,"Southland, New Zealand",88049,"2019-08-12T13:48:24.320Z",3.708404193,5,"M","Southern"
"218",218,167.8192139,-44.52763748,"Southland, New Zealand",160241,"2021-02-14T22:59:01.378Z",3.694982256,6.056711197,"M","Southern"
"219",219,167.8192139,-44.52763748,"Southland, New Zealand",139202,"2021-02-14T22:59:01.378Z",3.694982256,6.056711197,"M","Southern"
"220",220,167.8215942,-44.52729797,"Southland, New Zealand",88086,"2019-08-12T11:05:05.382Z",3.561660024,5,"M","Southern"
"221",221,167.8279724,-44.43745041,"Southland, New Zealand",44824,"2018-10-07T02:22:50.678Z",4.341455468,5,"M","Southern"
"222",222,167.8302917,-44.43523788,"Southland, New Zealand",44883,"2018-10-06T09:37:15.892Z",5.159442978,5,"ML","Southern"
"223",223,167.852417,-44.82056046,"Fiordland Community, Southland District, New Zealand",21542,"2017-01-24T18:42:43.128Z",3.714811336,36.61670303,"M","Southern"
"224",224,167.8581848,-44.45921326,"Southland, New Zealand",44594,"2018-10-12T04:17:19.376Z",3.500228347,5,"M","Southern"
"225",225,167.858551,-44.51518631,"Fiordland Community, Southland District, New Zealand",88100,"2019-08-12T10:35:27.752Z",5.512261171,12,"Mw(mB)","Southern"
"226",226,167.8616943,-44.47854996,"Fiordland Community, Southland District, New Zealand",101736,"2019-01-13T18:04:53.419Z",4.06052999,5,"M","Southern"
"227",227,167.8982849,-44.55815887,"Fiordland Community, Southland District, New Zealand",122629,"2019-11-26T04:23:38.972Z",3.579453337,5,"M","Southern"
"228",228,167.8992004,-44.46714783,"Fiordland Community, Southland District, New Zealand",101735,"2019-01-13T20:06:46.184Z",4.418598351,5,"M","Southern"
"229",229,167.9082031,-44.39615631,"Southland, New Zealand",66068,"2017-09-21T19:02:09.398Z",4.382978622,5,"M","Southern"
"230",230,167.9145508,-44.58632278,"Fiordland Community, Southland District, New Zealand",88097,"2019-08-12T10:40:32.038Z",3.6930809,5,"M","Southern"
"231",231,168.0183716,-44.43089676,"Fiordland Community, Southland District, New Zealand",60421,"2017-12-24T07:42:18.006Z",3.682419223,5,"M","Southern"
"232",232,168.0839345,-44.59997815,"Fiordland Community, Southland District, New Zealand",18322,"2015-09-20T20:31:58.179Z",3.979980451,5.234375,"M","Southern"
"233",233,168.0996704,-44.33569717,"Fiordland Community, Southland District, New Zealand",92400,"2019-06-08T15:35:44.640Z",3.866368652,5,"M","Southern"
"234",234,168.1090539,-46.73155846,"Southland, New Zealand",116538,"2020-03-20T10:21:54.131Z",3.536486982,15.3125,"M","Southern"
"235",235,168.1259918,-44.30703735,"Fiordland Community, Southland District, New Zealand",92367,"2019-06-08T18:22:58.433Z",3.554111501,5,"M","Southern"
"236",236,168.1340332,-44.33980179,"Fiordland Community, Southland District, New Zealand",92299,"2019-06-09T12:59:29.658Z",3.618076888,5,"M","Southern"
"237",237,168.1341095,-44.33418655,"Fiordland Community, Southland District, New Zealand",92401,"2019-06-08T15:33:37.213Z",3.855758228,5,"M","Southern"
"238",238,168.1409454,-44.31259155,"Fiordland Community, Southland District, New Zealand",66118,"2017-09-21T00:21:02.873Z",3.687680055,5,"M","Southern"
"239",239,168.1425781,-44.32087708,"Fiordland Community, Southland District, New Zealand",92248,"2019-06-10T10:26:34.456Z",3.965350924,5,"M","Southern"
"240",240,168.1446075,-44.2989769,"Fiordland Community, Southland District, New Zealand",66130,"2017-09-20T19:47:59.078Z",4.554505991,5,"M","Southern"
"241",241,168.1484985,-44.33384705,"Fiordland Community, Southland District, New Zealand",92216,"2019-06-10T16:48:17.699Z",3.852199814,5,"M","Southern"
"242",242,168.1500702,-44.36536407,"Fiordland Community, Southland District, New Zealand",92397,"2019-06-08T15:44:37.204Z",3.665378783,5,"M","Southern"
"243",243,168.1524353,-44.34041977,"Fiordland Community, Southland District, New Zealand",92403,"2019-06-08T15:24:08.722Z",5.52366011,5,"M","Southern"
"244",244,168.1753693,-44.34244919,"Fiordland Community, Southland District, New Zealand",92391,"2019-06-08T16:18:33.017Z",3.729520331,5,"M","Southern"
"245",245,168.1985779,-44.37567139,"Fiordland Community, Southland District, New Zealand",92328,"2019-06-09T02:45:10.482Z",4.308933391,5,"M","Southern"
"246",246,168.2033386,-44.34851456,"Fiordland Community, Southland District, New Zealand",104718,"2018-11-16T08:36:04.707Z",3.862871291,5,"M","Southern"
"247",247,168.2045135,-44.64047623,"HUMBOLDT MOUNTAINS, Mount Aspiring National Park, Queenstown-Lakes District, New Zealand",71299,"2017-06-26T13:55:15.216Z",3.585917687,71.21751404,"M","Southern"
"248",248,168.2057648,-44.24075317,"Westland District, New Zealand",15788,"2015-11-08T07:42:01.229Z",3.934752537,5,"M","West Coast"
"249",249,168.2085114,-44.43632126,"Fiordland Community, Southland District, New Zealand",6063,"2016-04-28T09:44:20.528Z",4.712816798,5,"M","Southern"
"250",250,168.2163849,-44.40354538,"Fiordland Community, Southland District, New Zealand",132333,"2021-04-26T13:12:34.977Z",3.510910541,12,"M","Southern"
"251",251,168.2163849,-44.40354538,"Fiordland Community, Southland District, New Zealand",153372,"2021-04-26T13:12:34.977Z",3.510910541,12,"M","Southern"
"252",252,168.2170563,-44.50674057,"Fiordland Community, Southland District, New Zealand",45160,"2018-10-01T06:53:36.084Z",3.823613294,5,"M","Southern"
"253",253,168.2286987,-44.29447937,"Fiordland Community, Southland District, New Zealand",109964,"2020-07-06T17:38:19.525Z",4.349524817,5,"M","Southern"
"254",254,168.2562256,-44.62997055,"Queenstown-Lakes District, New Zealand",61,"2016-08-31T07:37:22.838Z",3.672780311,61.59795761,"M","Southern"
"255",255,168.2572937,-44.40548706,"Fiordland Community, Southland District, New Zealand",143202,"2020-12-04T18:56:51.837Z",3.547977046,5,"M","Southern"
"256",256,168.2572937,-44.40548706,"Fiordland Community, Southland District, New Zealand",164241,"2020-12-04T18:56:51.837Z",3.547977046,5,"M","Southern"
"257",257,168.2843933,-44.36657333,"Fiordland Community, Southland District, New Zealand",51626,"2018-05-30T23:27:06.655Z",3.714060955,5,"M","Southern"
"258",258,168.2848663,-44.60705948,"Queenstown-Lakes District, New Zealand",141946,"2020-12-28T17:01:55.424Z",3.569613293,64.35768127,"M","Southern"
"259",259,168.2848663,-44.60705948,"Queenstown-Lakes District, New Zealand",162985,"2020-12-28T17:01:55.424Z",3.569613293,64.35768127,"M","Southern"
"260",260,168.297699,-44.51058197,"Merkl Glaceir, Mount Aspiring National Park, Queenstown-Lakes District, New Zealand",65192,"2017-10-08T02:01:37.335Z",3.98105111,5,"M","Southern"
"261",261,168.2988739,-44.62453461,"Beans Burn Track, Mount Aspiring National Park, New Zealand",47051,"2018-08-23T10:59:33.482Z",3.725137583,72.66321564,"M","Southern"
"262",262,168.2999878,-44.38379288,"Fiordland Community, Southland District, New Zealand",51627,"2018-05-30T23:25:40.673Z",3.682008942,5,"M","Southern"
"263",263,168.3016569,-45.21423954,"Queenstown-Lakes District, New Zealand",167514,"2020-10-01T11:24:28.990Z",4.008296162,293.75,"M","Southern"
"264",264,168.3016569,-45.21423954,"Queenstown-Lakes District, New Zealand",146475,"2020-10-01T11:24:28.990Z",4.008296162,293.75,"M","Southern"
"265",265,168.3023071,-44.61871719,"Queenstown-Lakes District, New Zealand",128993,"2021-06-22T01:15:08.423Z",3.829998671,66.85691071,"M","Southern"
"266",266,168.3023071,-44.61871719,"Queenstown-Lakes District, New Zealand",150032,"2021-06-22T01:15:08.423Z",3.829998671,66.85691071,"M","Southern"
"267",267,168.3092651,-44.57981873,"Queenstown-Lakes District, New Zealand",47983,"2018-08-06T14:47:57.526Z",3.852364857,5,"M","Southern"
"268",268,168.3163605,-44.59235764,"Queenstown-Lakes District, New Zealand",117595,"2020-02-29T08:42:16.954Z",3.508812426,5,"M","Southern"
"269",269,168.3190613,-44.57749939,"Queenstown-Lakes District, New Zealand",52185,"2018-05-16T23:56:57.467Z",3.998480064,5,"M","Southern"
"270",270,168.3240051,-44.49847794,"Queenstown-Lakes District, New Zealand",105577,"2020-09-28T00:41:37.299Z",3.920836299,5,"M","Southern"
"271",271,168.3248138,-44.52851486,"Queenstown-Lakes District, New Zealand",110802,"2020-06-22T00:14:05.098Z",3.935321017,5,"M","Southern"
"272",272,168.3478699,-44.575634,"Sandy Bluff, Mount Aspiring National Park, Queenstown-Lakes District, New Zealand",70145,"2017-07-11T19:23:03.636Z",3.563955073,5,"M","Southern"
"273",273,168.3548584,-44.27495956,"Westland District, New Zealand",19519,"2015-08-28T07:51:13.833Z",3.707715476,5,"M","West Coast"
"274",274,168.3585968,-44.4585762,"Westland District, New Zealand",119770,"2020-01-21T12:07:26.312Z",3.653232742,5,"M","West Coast"
"275",275,168.4324188,-44.25141525,"Westland District, New Zealand",150130,"2021-06-19T20:47:52.915Z",3.759707193,5,"M","West Coast"
"276",276,168.4324188,-44.25141525,"Westland District, New Zealand",129091,"2021-06-19T20:47:52.915Z",3.759707193,5,"M","West Coast"
"277",277,168.5121918,-44.48891449,"Key Dome, Rees-Dart Track, New Zealand",164364,"2020-12-01T19:09:34.287Z",3.612415904,5,"M","Southern"
"278",278,168.5121918,-44.48891449,"Key Dome, Rees-Dart Track, New Zealand",143325,"2020-12-01T19:09:34.287Z",3.612415904,5,"M","Southern"
"279",279,168.5287323,-44.35845184,"Westland District, New Zealand",7985,"2016-03-28T03:12:05.624Z",4.362998238,5,"M","West Coast"
"280",280,168.5986328,-44.1218071,"Westland District, New Zealand",132679,"2021-04-21T05:50:11.051Z",4.610988827,7.8069911,"M","West Coast"
"281",281,168.5986328,-44.1218071,"Westland District, New Zealand",153718,"2021-04-21T05:50:11.051Z",4.610988827,7.8069911,"M","West Coast"
"282",282,168.5988617,-44.14990997,"Westland District, New Zealand",153638,"2021-04-22T08:07:31.908Z",4.560913278,5,"M","West Coast"
"283",283,168.5988617,-44.14990997,"Westland District, New Zealand",132599,"2021-04-22T08:07:31.908Z",4.560913278,5,"M","West Coast"
"284",284,168.6568756,-44.15023804,"Westland District, New Zealand",153543,"2021-04-23T14:33:15.857Z",3.529739397,5,"M","West Coast"
"285",285,168.6568756,-44.15023804,"Westland District, New Zealand",132504,"2021-04-23T14:33:15.857Z",3.529739397,5,"M","West Coast"
"286",286,168.6786499,-44.82331848,"Queenstown-Lakes District, New Zealand",60611,"2017-12-21T10:51:41.171Z",3.643085952,5,"M","Southern"
"287",287,168.6906281,-44.07594681,"Westland District, New Zealand",90292,"2019-07-04T08:31:47.387Z",4.009422715,5,"M","West Coast"
"288",288,168.7280731,-44.1311264,"Westland District, New Zealand",21029,"2017-01-30T13:53:25.450Z",4.614535876,6.245933056,"M","West Coast"
"289",289,168.7303925,-44.0753479,"Westland District, New Zealand",1353,"2016-08-07T09:39:25.002Z",3.525401371,4.748026371,"M","West Coast"
"290",290,168.7489471,-44.10506439,"Westland District, New Zealand",129037,"2021-06-21T01:31:24.444Z",3.616794818,5,"M","West Coast"
"291",291,168.7489471,-44.10506439,"Westland District, New Zealand",150076,"2021-06-21T01:31:24.444Z",3.616794818,5,"M","West Coast"
"292",292,168.7641754,-44.10773468,"Westland District, New Zealand",122166,"2019-12-06T03:16:03.829Z",3.95219988,3.712782383,"M","West Coast"
"293",293,168.8179272,-44.54029821,"Queenstown-Lakes District, New Zealand",16904,"2015-10-20T09:00:35.756Z",3.604695225,5.234375,"M","Southern"
"294",294,168.8208466,-44.54175186,"Queenstown-Lakes District, New Zealand",53803,"2018-04-17T09:14:20.674Z",4.044854518,5,"M","Southern"
"295",295,168.8258362,-44.07718658,"Westland District, New Zealand",154872,"2021-04-05T01:23:03.397Z",4.306851491,2.899815559,"MLv","West Coast"
"296",296,168.8258362,-44.07718658,"Westland District, New Zealand",133833,"2021-04-05T01:23:03.397Z",4.306851491,2.899815559,"MLv","West Coast"
"297",297,168.8448181,-44.5307579,"Queenstown-Lakes District, New Zealand",19708,"2015-08-24T23:27:43.810Z",3.518532939,5.365334511,"M","Southern"
"298",298,168.8669739,-44.53216553,"Queenstown-Lakes District, New Zealand",16562,"2015-10-26T22:14:56.306Z",4.348338767,2.958247662,"M","Southern"
"299",299,169.0119781,-44.03429794,"Westland District, New Zealand",101036,"2019-01-28T23:04:53.566Z",3.864786046,5,"M","West Coast"
"300",300,169.0567322,-43.99544144,"Westland District, New Zealand",107829,"2020-08-15T04:30:41.604Z",3.62476967,5,"M","West Coast"
"301",301,169.2000275,-44.10758972,"Topsey Saddle, Mount Aspiring National Park, Queenstown-Lakes District, New Zealand",147812,"2021-08-07T06:51:20.610Z",3.886956262,43.66020203,"M","Southern"
"302",302,169.2000275,-44.10758972,"Topsey Saddle, Mount Aspiring National Park, Queenstown-Lakes District, New Zealand",126773,"2021-08-07T06:51:20.610Z",3.886956262,43.66020203,"M","Southern"
"303",303,169.2139282,-44.94462585,"Cromwell Community, Central Otago District, New Zealand",56646,"2018-02-24T06:13:19.560Z",3.806562803,5,"M","Southern"
"304",304,169.214386,-44.94889832,"Five Mile Creek, Mount Pisa, Central Otago District, New Zealand",70875,"2017-07-01T23:21:02.131Z",4.422501148,5,"M","Southern"
"305",305,169.234436,-44.09731293,"Westland District, New Zealand",19470,"2015-08-29T03:17:02.820Z",3.589335819,39.40177155,"M","West Coast"
"306",306,169.3488464,-44.2215538,"Queenstown-Lakes District, New Zealand",11044,"2016-02-07T12:01:32.874Z",3.633889641,6.630926132,"M","Southern"
